"taxon_id","location_id","locality","occurrence_status","establishment_means","invasiveness","event_date","source","occurrence_remarks","country_code","scientific_name_id","accepted_name_usage_id","scientific_name","accepted_name_usage","taxonomic_status"
"107463","107463","Israeli part of the Mediterranean Sea - Eastern Basin","Reported","Alien","Not specified","2002","Ksiunin, G.; Galil, B.S. (2004). A new record of an Indo-West Pacific crab (Crustacea: Decapoda) from the Mediterranean coast of Israel. <em>Israel Journal of Zoology.</em> 49(4): 316-317.",NA,"IL","107463","107463","Macrophthalmus (Macrophthalmus) graeffei","Macrophthalmus (Macrophthalmus) graeffei","accepted"
"107465","107465","Spanish (Canary Islands) part of the North Atlantic Ocean","Reported","Alien","Uncertain","2011","Castro, J. J. (2012). A new record of the West African fiddler crab, Uca tangeri, from Gran Canaria (Canary Islands). <i>Marine Biodiversity Records</i>. 5.","Location : North-east of Gran Canaria, Canary Islands (Spain)<br/>Year first introduced or recorded : 3 to 4 October 2011","ES","107465","955160","Uca (Uca) tangeri","Afruca tangeri","unaccepted"
"107476","107476","Indo-Pacific Ocean","present","Alien",NA,NA,"d'Udekem d'Acoz, C. (1999). Inventory and distribution of the decapod crustaceans from the northeastern Atlantic, the Mediterranean and the adjacent continental waters north of 25°N. <em>Collection Patrimoines Naturels, 40. Muséum national d'Histoire naturelle.</em> Paris. ISBN 2-86515-114-10. X, 383 pp.","largement repandu",NA,"107476","107476","Alpheus edwardsii","Alpheus edwardsii","accepted"
"107476","107476","Israel","present","Alien",NA,NA,"d'Udekem d'Acoz, C. (1999). Inventory and distribution of the decapod crustaceans from the northeastern Atlantic, the Mediterranean and the adjacent continental waters north of 25°N. <em>Collection Patrimoines Naturels, 40. Muséum national d'Histoire naturelle.</em> Paris. ISBN 2-86515-114-10. X, 383 pp.",NA,NA,"107476","107476","Alpheus edwardsii","Alpheus edwardsii","accepted"
"107478","107478","Indo-Pacific Ocean","present","Alien",NA,NA,"d'Udekem d'Acoz, C. (1999). Inventory and distribution of the decapod crustaceans from the northeastern Atlantic, the Mediterranean and the adjacent continental waters north of 25°N. <em>Collection Patrimoines Naturels, 40. Muséum national d'Histoire naturelle.</em> Paris. ISBN 2-86515-114-10. X, 383 pp.","largement repandu",NA,"107478","107478","Alpheus lobidens","Alpheus lobidens","accepted"
"107478","107478","Red Sea","present","Native",NA,NA,"d'Udekem d'Acoz, C. (1999). Inventory and distribution of the decapod crustaceans from the northeastern Atlantic, the Mediterranean and the adjacent continental waters north of 25°N. <em>Collection Patrimoines Naturels, 40. Muséum national d'Histoire naturelle.</em> Paris. ISBN 2-86515-114-10. X, 383 pp.",NA,NA,"107478","107478","Alpheus lobidens","Alpheus lobidens","accepted"
"107478","107478","Tunisia","present","Alien",NA,NA,"d'Udekem d'Acoz, C. (1999). Inventory and distribution of the decapod crustaceans from the northeastern Atlantic, the Mediterranean and the adjacent continental waters north of 25°N. <em>Collection Patrimoines Naturels, 40. Muséum national d'Histoire naturelle.</em> Paris. ISBN 2-86515-114-10. X, 383 pp.",NA,NA,"107478","107478","Alpheus lobidens","Alpheus lobidens","accepted"
"107478","107478","Egypt","present","Alien",NA,NA,"d'Udekem d'Acoz, C. (1999). Inventory and distribution of the decapod crustaceans from the northeastern Atlantic, the Mediterranean and the adjacent continental waters north of 25°N. <em>Collection Patrimoines Naturels, 40. Muséum national d'Histoire naturelle.</em> Paris. ISBN 2-86515-114-10. X, 383 pp.",NA,NA,"107478","107478","Alpheus lobidens","Alpheus lobidens","accepted"
"107478","107478","Israel","present","Alien",NA,NA,"d'Udekem d'Acoz, C. (1999). Inventory and distribution of the decapod crustaceans from the northeastern Atlantic, the Mediterranean and the adjacent continental waters north of 25°N. <em>Collection Patrimoines Naturels, 40. Muséum national d'Histoire naturelle.</em> Paris. ISBN 2-86515-114-10. X, 383 pp.",NA,NA,"107478","107478","Alpheus lobidens","Alpheus lobidens","accepted"
"107478","107478","Suez Canal","present","Alien",NA,NA,"d'Udekem d'Acoz, C. (1999). Inventory and distribution of the decapod crustaceans from the northeastern Atlantic, the Mediterranean and the adjacent continental waters north of 25°N. <em>Collection Patrimoines Naturels, 40. Muséum national d'Histoire naturelle.</em> Paris. ISBN 2-86515-114-10. X, 383 pp.",NA,NA,"107478","107478","Alpheus lobidens","Alpheus lobidens","accepted"
"107479","107479","Azores","present","Alien",NA,NA,"d'Udekem d'Acoz, C. (1999). Inventory and distribution of the decapod crustaceans from the northeastern Atlantic, the Mediterranean and the adjacent continental waters north of 25°N. <em>Collection Patrimoines Naturels, 40. Muséum national d'Histoire naturelle.</em> Paris. ISBN 2-86515-114-10. X, 383 pp.",NA,NA,"107479","107479","Alpheus macrocheles","Alpheus macrocheles","accepted"
"107479","107479","Canary Islands","present","Alien",NA,NA,"d'Udekem d'Acoz, C. (1999). Inventory and distribution of the decapod crustaceans from the northeastern Atlantic, the Mediterranean and the adjacent continental waters north of 25°N. <em>Collection Patrimoines Naturels, 40. Muséum national d'Histoire naturelle.</em> Paris. ISBN 2-86515-114-10. X, 383 pp.",NA,"ES","107479","107479","Alpheus macrocheles","Alpheus macrocheles","accepted"
"107479","107479","Cape Verde","present","Alien",NA,NA,"d'Udekem d'Acoz, C. (1999). Inventory and distribution of the decapod crustaceans from the northeastern Atlantic, the Mediterranean and the adjacent continental waters north of 25°N. <em>Collection Patrimoines Naturels, 40. Muséum national d'Histoire naturelle.</em> Paris. ISBN 2-86515-114-10. X, 383 pp.",NA,NA,"107479","107479","Alpheus macrocheles","Alpheus macrocheles","accepted"
"107479","107479","Ascension","present","Alien",NA,NA,"d'Udekem d'Acoz, C. (1999). Inventory and distribution of the decapod crustaceans from the northeastern Atlantic, the Mediterranean and the adjacent continental waters north of 25°N. <em>Collection Patrimoines Naturels, 40. Muséum national d'Histoire naturelle.</em> Paris. ISBN 2-86515-114-10. X, 383 pp.",NA,NA,"107479","107479","Alpheus macrocheles","Alpheus macrocheles","accepted"
"107479","107479","Alboran Sea","present","Alien",NA,NA,"d'Udekem d'Acoz, C. (1999). Inventory and distribution of the decapod crustaceans from the northeastern Atlantic, the Mediterranean and the adjacent continental waters north of 25°N. <em>Collection Patrimoines Naturels, 40. Muséum national d'Histoire naturelle.</em> Paris. ISBN 2-86515-114-10. X, 383 pp.",NA,NA,"107479","107479","Alpheus macrocheles","Alpheus macrocheles","accepted"
"107479","107479","Adriatic Sea","present","Alien",NA,NA,"d'Udekem d'Acoz, C. (1999). Inventory and distribution of the decapod crustaceans from the northeastern Atlantic, the Mediterranean and the adjacent continental waters north of 25°N. <em>Collection Patrimoines Naturels, 40. Muséum national d'Histoire naturelle.</em> Paris. ISBN 2-86515-114-10. X, 383 pp.",NA,NA,"107479","107479","Alpheus macrocheles","Alpheus macrocheles","accepted"
"107479","107479","Aegean Sea","present","Alien",NA,NA,"d'Udekem d'Acoz, C. (1999). Inventory and distribution of the decapod crustaceans from the northeastern Atlantic, the Mediterranean and the adjacent continental waters north of 25°N. <em>Collection Patrimoines Naturels, 40. Muséum national d'Histoire naturelle.</em> Paris. ISBN 2-86515-114-10. X, 383 pp.",NA,NA,"107479","107479","Alpheus macrocheles","Alpheus macrocheles","accepted"
"107480","107480","Mediterranean Sea","present","Alien",NA,NA,"Streftaris, N.; Zenetos, A.; Papathanassiou, E. (2005). Globalisation in marine ecosystems: the story of non-indigenous marine species across European seas. <em>Oceanogr. Mar. Biol. Ann. Rev.</em> 43: 419-453.",NA,NA,"107480","107480","Alpheus migrans","Alpheus migrans","accepted"
"107480","107480","Egyptian part of the Mediterranean Sea - Eastern Basin","Reported","Alien","Uncertain","1975","Lewinsohn, C. & L.B. Holthuis, 1978. On a new species of Alpheus (Crustacea Decapoda, Natantia) from the eastern Mediterranean.— Zoologische Mededelingen 53: 75-82.","From 30 October to 3 November 1975 an expedition, organized by the Department of Zoology of the University of Tel-Aviv, investigated the marine fauna of the Eastern Mediterranean north of Sinai Peninsula. [...] In the collections a species of <i>Alpheus</i> was found which proved to be different from any species so far reported from the Mediterranean. Therefore it was suspected that it was of Indo-West Pacific origin and had migrated from the Red Sea through the Suez Canal. Although a closer examination of the material showed that it indeed is closely related to several Indo-West Pacific species, it could not be assigned to any of the known species. Therefore it is described here as new [<i>Alpheus migrans</i>].","EG","107480","107480","Alpheus migrans","Alpheus migrans","accepted"
"107480","107480","Aegean Sea","Reported","Alien","Of concern",NA,"Molnar, J. L.; Gamboa, R. L.; Revenga, C.; Spalding, M. D. (2008). Assessing the global threat of invasive species to marine biodiversity. <em>Frontiers in Ecology and the Environment.</em> 6(9): 485-492.",NA,NA,"107480","107480","Alpheus migrans","Alpheus migrans","accepted"
"107480","107480","Mediterranean Sea - Eastern Basin","Reported","Alien","Of concern",NA,"Molnar, J. L.; Gamboa, R. L.; Revenga, C.; Spalding, M. D. (2008). Assessing the global threat of invasive species to marine biodiversity. <em>Frontiers in Ecology and the Environment.</em> 6(9): 485-492.","Location : Levantine Sea",NA,"107480","107480","Alpheus migrans","Alpheus migrans","accepted"
"107480","107480","Levantine Sea","Established","Alien","Uncertain","1994","Kocatas, A.; Katagan, T. (1994). Impact of Lessepsian Decapod and Sto- matopod species on the biodiversity of the Turkish Seas. <em>XII. Ulusal Biyoloji kongresi.</em> 290-294.",NA,NA,"107480","107480","Alpheus migrans","Alpheus migrans","accepted"
"107480","107480","Israeli part of the Mediterranean Sea - Eastern Basin","Reported","Alien","Not specified","1977","Lewinsohn, C. & L.B. Holthuis, 1978. On a new species of Alpheus (Crustacea Decapoda, Natantia) from the eastern Mediterranean.— Zoologische Mededelingen 53: 75-82.","Additional material of this new species [in addition to material collected in 1975 north of Sinai Peninsula] was collected off the southern coast of Israel. [...] Material: Off Palmahim, 31°55'N 34°35'E; depth 50 m; 2 May 1977; leg. B. Galil. — 1 male; 31°55'N 34°35'E; depth 50 m; 24 October 1977; leg. B. Galil. — 1 male. Off Nizanim, 31°44'N 34°31'51""E; depth 35 m; 4 May 1977; leg. B. Galil. — 1 male; 31°44'N 34°27'E; depth 50 m ; 26 October 1977; leg. B. Galil. — 1 male.","IL","107480","107480","Alpheus migrans","Alpheus migrans","accepted"
"107482","107482","Mediterranean Sea","present","Alien",NA,NA,"Streftaris, N.; Zenetos, A.; Papathanassiou, E. (2005). Globalisation in marine ecosystems: the story of non-indigenous marine species across European seas. <em>Oceanogr. Mar. Biol. Ann. Rev.</em> 43: 419-453.",NA,NA,"107482","107482","Alpheus rapacida","Alpheus rapacida","accepted"
"107482","107482","Indo-Pacific Ocean","present","Alien",NA,NA,"d'Udekem d'Acoz, C. (1999). Inventory and distribution of the decapod crustaceans from the northeastern Atlantic, the Mediterranean and the adjacent continental waters north of 25°N. <em>Collection Patrimoines Naturels, 40. Muséum national d'Histoire naturelle.</em> Paris. ISBN 2-86515-114-10. X, 383 pp.",NA,NA,"107482","107482","Alpheus rapacida","Alpheus rapacida","accepted"
"107482","107482","Israel","present","Alien",NA,NA,"d'Udekem d'Acoz, C. (1999). Inventory and distribution of the decapod crustaceans from the northeastern Atlantic, the Mediterranean and the adjacent continental waters north of 25°N. <em>Collection Patrimoines Naturels, 40. Muséum national d'Histoire naturelle.</em> Paris. ISBN 2-86515-114-10. X, 383 pp.",NA,NA,"107482","107482","Alpheus rapacida","Alpheus rapacida","accepted"
"107482","107482","Israeli part of the Mediterranean Sea - Eastern Basin","Reported","Alien","Uncertain","1960","Lewinsohn, C.; Holthuis, L. B. (1964). New records of Decapod Crustacea from the Mediterranean coast of Israel and the Eastern Mediterranean. <em>Zoologische Mededelingen.</em> 40(8): 45-63.","Material: Off the Israel coast south of Tel-Aviv, Station 8; 19-20 fathoms; 25 October i960; E. Gilat. — 1 male. 2 November 1961. — 1 male, 1 female. 3 January 1962. — 1 female. Off the Israel coast south of Tel-Aviv, Station 9; 20 fathoms; 3 January 1962; E. Gilat. — 1 male, 1 female. 2 February 1962. — 1 male. Off the Israel coast south of Tel-Aviv, Station 12; 20 fathoms; 3 January 1962; E. Gilat. — 2 males, 1 female. Off the Israel coast south of Tel-Aviv, Station 14; 25 fathoms; 27 July 1961; E. Gilat. — 1 ovigerous female. Off the Israel coast south of Tel-Aviv, Station 15; 25 fathoms; 3 January 1962; E. Gilat. — 1 male, 1 female.","IL","107482","107482","Alpheus rapacida","Alpheus rapacida","accepted"
"107482","107482","Levantine Sea","Established","Alien","Uncertain","1981","Kocatas, A. (1981). Liste preliminiaire et repartition des Crustacea Decapodes des eaux Turques. <em>Rapport de la Commission Internationale Exploration de la Mer Méditerranée.</em> 27: 161-162.",NA,NA,"107482","107482","Alpheus rapacida","Alpheus rapacida","accepted"
"107530","107530","Mediterranean Sea","present","Alien",NA,NA,"Streftaris, N.; Zenetos, A.; Papathanassiou, E. (2005). Globalisation in marine ecosystems: the story of non-indigenous marine species across European seas. <em>Oceanogr. Mar. Biol. Ann. Rev.</em> 43: 419-453.",NA,NA,"107530","107530","Merhippolyte ancistrota","Merhippolyte ancistrota","accepted"
"107538","107538","Mediterranean Sea","present","Alien",NA,NA,"Streftaris, N.; Zenetos, A.; Papathanassiou, E. (2005). Globalisation in marine ecosystems: the story of non-indigenous marine species across European seas. <em>Oceanogr. Mar. Biol. Ann. Rev.</em> 43: 419-453.",NA,NA,"107538","107538","Ogyrides mjoebergi","Ogyrides mjoebergi","accepted"
"107538","107538","Indo-Pacific Ocean","present","Alien",NA,NA,"d'Udekem d'Acoz, C. (1999). Inventory and distribution of the decapod crustaceans from the northeastern Atlantic, the Mediterranean and the adjacent continental waters north of 25°N. <em>Collection Patrimoines Naturels, 40. Muséum national d'Histoire naturelle.</em> Paris. ISBN 2-86515-114-10. X, 383 pp.",NA,NA,"107538","107538","Ogyrides mjoebergi","Ogyrides mjoebergi","accepted"
"107538","107538","Israel","present","Alien",NA,NA,"d'Udekem d'Acoz, C. (1999). Inventory and distribution of the decapod crustaceans from the northeastern Atlantic, the Mediterranean and the adjacent continental waters north of 25°N. <em>Collection Patrimoines Naturels, 40. Muséum national d'Histoire naturelle.</em> Paris. ISBN 2-86515-114-10. X, 383 pp.",NA,NA,"107538","107538","Ogyrides mjoebergi","Ogyrides mjoebergi","accepted"
